Column1,Column2,Column3
수)휴대폰판매왕(천안),수)휴대폰판매왕(천안),KT-VI
열)휴대폰팩토리(대전)/M,열)휴대폰팩토리(대전)/M,KT-VI
수)휴대폰하우스(가경점),영)휴대폰하우스(가경점),KT-VI
열)휴대폰할인마트(거제),열)휴대폰할인마트(거제),KT-VI
열)휴대폰할인마트(수지),열)휴대폰할인마트(수지),KT-VI
웅)휴대폰할인매장(중계),웅)휴대폰할인매장(중계),KT-VI
열)휴대폰할인카페(성남),열)휴대폰할인카페(성남),KT-VI
구)휴대FUN(창원),구)휴대FUN(창원),KT-VI
영)흥아통신(김해),영)흥아통신(김해),KT-VI
영)흥화모바일(대구경산점),영)흥화모바일(대구경산점),KT-VI
영)흥화통신2(안산),영)흥화통신2(안산),KT-VI
수)히어로즈 (길동),수)히어로즈 (길동),KT-VI
웅)히어로폰(경주),웅)히어로폰(경주),KT-VI
웅)히트통신,웅)히트통신,KT-VI
구)BD통신,구)BD통신,KT-VI
영)BJ모바일(인천),영)BJ모바일(인천),KT-VI
웅)BJ텔레콤,웅)BJ텔레콤,KT-VI
영)cs텔레콤(송파),영)cs텔레콤(송파),KT-VI
협력)DC마트,협력)DC마트,KT-VI
구)DM프리넷,구)DM프리넷,KT-VI
웅)E통신,웅)E통신,KT-VI
구)HHC통신,구)HHC통신,KT-VI
열)I이동통신(영암),열)I이동통신(영암),KT-VI
구)IT(전주),구)IT(전주),KT-VI
열)JH모바일(수원),열)JH모바일(수원),KT-VI
수)JN(창동),수)JN(창동),KT-VI
구)JS통신(수유),구)JS통신(수유),KT-VI
수)JY텔레콤(고양),수)JY텔레콤(고양),KT-VI
구)KT한백텔레콤,구)KT한백텔레콤,KT-VI
수)msgj(장현),수)msgj(장현),KT-VI
영)PMJ캄보디아통신(안산),영)PMJ캄보디아통신(안산),KT-VI
구)PS모바일,구)PS모바일,KT-VI
웅)SH모바일,웅)SH모바일,KT-VI
열)SH정보통신(신흥),열)SH정보통신(신흥),KT-VI
구)SJ텔레콤(정읍),구)SJ텔레콤(정읍),KT-VI
구)SK숭인,구)SK숭인,KT-VI
구)SR모바일(고양),구)SR모바일(고양),KT-VI
영)SSD헤렌텔레콤(용산),영)SSD헤렌텔레콤(용산),KT-VI
수)sun텔레콤(중곡),수)sun텔레콤(중곡),KT-VI
웅)SY모바일(성남),웅)SY모바일(성남),KT-VI
웅)TB모바일/M,웅)TB모바일/M,KT-VI
열)Ti모바일(잠실),열)Ti모바일(잠실),KT-VI
준)TOP정보통신(파주),준)TOP정보통신(파주),KT-VI
열)UM통신(여주),열)UM통신(여주),KT-VI
수)vip텔레콤(중곡),수)vip텔레콤(중곡),KT-VI
구)주식회사비디통신(안산),구)주식회사비디통신(안산),KT-VI
영)디엔리모바일,영)디엔리모바일,KT-VI
영)선봉모바일6호점,영)선봉모바일6호점,KT-VI
웅)청백텔레콤(월계),웅)청백텔레콤(월계),KT-VI
민)우주모바일(인천),민)우주모바일(인천),KT-VI
민)티지모바일(관악구),민)티지모바일(관악구),KT-VI
수)공주폰(공주),수)공주폰(공주),KT-VI
준)엠에스티(평창),준)엠에스티(평창),KT-VI
열)(주)차이홍글로벌,열)(주)차이홍글로벌,KT-VI
준)국대폰(위드컴퍼니),준)국대폰(위드컴퍼니),KT-VI
준)세성올댓폰,준)세성올댓폰,KT-VI
협력)반콰,협력)반콰,KT-VI
L미877229,수)테크노정보(광진구),KT-VI
L미388332,열)테크타운(군포),KT-VI
L미095445,구)토리모바일(일산),KT-VI
L미564688,영)통신나라(부천),KT-VI
L미559610,구)통신매니아(전주),KT-VI
L미329924,구)통신천하(광주),KT-VI
L미789647,수)통진아저씨,KT-VI
L미885991,우)투노텔레콤,KT-VI
L미462448,열)투데이모바일(수원),KT-VI
L미788670,수)투에이치(군포),KT-VI
L미367079,영)투헝통신(시흥),KT-VI
L미824592,웅)튀블리,KT-VI
L미590133,영)트리플에스(송파),KT-VI
L미874121,영)트윈통신,KT-VI
L미910257,영)티베이코퍼레이션(수원),KT-VI
L미638473,영)웰컴(수원),KT-VI
L미608641,영)티베이코퍼레이션(수원),KT-VI
L미484845,웅)티앤에스마케팅,KT-VI
L미463304,열)티앤티(중랑),KT-VI
L미524729,웅)티엔샵,KT-VI
L미813538,수)티제이모바일(옥정),KT-VI
L미386156,수)티케이씨모바일(의정부),KT-VI
L미629343,민)티플러스(대림),KT-VI
L미840987,민)파란모바일,KT-VI
L미352984,민)파란모바일,KT-VI
L미884060,구)파란텔레콤(춘천),KT-VI
L미998086,구)파워텔레콤(영등포구),KT-VI
L미841085,열)파워통신(아산),KT-VI
L미631686,수)파주휴대폰성지운정점,KT-VI
L미712695,열)판다텔레콤,KT-VI
L미922871,열)판다텔레콤(천안),KT-VI
L미475365,열)판다텔레콤2(천안),KT-VI
L미735301,준)판다통신,KT-VI
L미383516,준)판다통신,KT-VI
L미374180,웅)판매왕,KT-VI
L미670015,영)패밀리데이,KT-VI
L미424235,수)패밀리통신(대림),KT-VI
L미427804,준)브라더,KT-VI
L미374361,영)평택모바일(평택),KT-VI
L미899234,열)평택본가,KT-VI
L미727456,구)포비텔레콤(태백),KT-VI
L미950515,수)폰82,KT-VI
L미501718,영)폰82(신기점),KT-VI
L미673117,수)폰꾸모바일(문산),KT-VI
L미736533,영)폰나라2(수원),KT-VI
L미563045,민)폰닥터,KT-VI
L미667522,우)폰당포,KT-VI
L미162051,우)폰당포(마곡점),KT-VI
L미986674,열)폰마켓(강동),KT-VI
L미307791,열)폰마켓(강동),KT-VI
L미785401,구)폰마트(석남동),KT-VI
L미133883,영)폰마트(인천),KT-VI
L미785718,열)폰마트양동점(양평),KT-VI
L미491327,열)폰매니아(이천),KT-VI
L미419211,민)폰몬스터(화성),KT-VI
L미378046,구)폰무원,KT-VI
L미623443,구)폰뱅크,KT-VI
L미663493,구)폰부스(익산시),KT-VI
L미834168,수)폰부스직영점(오산),KT-VI
L미502079,웅)폰사랑,KT-VI
L미427433,웅)폰사랑(강릉),KT-VI
L미594365,수)폰사랑(김포),KT-VI
L미415879,열)폰사무소(관악),KT-VI
L미381513,영)폰생폰사,KT-VI
L미581413,구)폰샵,KT-VI
L미124530,열)폰샵(부산),KT-VI
L미087675,열)폰설팅(평택),KT-VI
L미553595,웅)폰스(대전),KT-VI
L미428776,영)폰스타(강동),KT-VI
L미949284,수)폰스테이지,KT-VI
L미876632,수)폰스토리(창동),KT-VI
L미225217,수)폰스토어(대전),KT-VI
L미208675,영)폰스토어(이천),KT-VI
L미676301,수)폰스홀릭(가정),KT-VI
L미089770,수)폰아울렛(포천),KT-VI
L미697465,준)폰앤컴(상주),KT-VI
L미368930,수)폰앤케이스(대구),KT-VI
L미842169,구)폰앤톡(고양),KT-VI
L미788816,구)폰앤톡(고양),KT-VI
L미143104,구)폰앤톡(고양),KT-VI
L미842038,열)폰요기요(오산),KT-VI
L미551720,웅)폰이팡,KT-VI
L미718542,웅)폰이팡(수원),KT-VI
L미506396,수)폰친구(공릉),KT-VI
L미602234,민)폰카페(파주),KT-VI
L미471580,수)폰통신(오산),KT-VI
L미462626,영)폰포유,KT-VI
L미565164,열)폰프렌즈(이천),KT-VI
L미688155,구)폰플러스(전주),KT-VI
L미842869,열)폰하우스(평택),KT-VI
L미552282,영)폰할인연구소,KT-VI
L미811468,영)폼크메르모바일(안산),KT-VI
L미188372,구)푸른정보통신(중랑),KT-VI
L미230992,수)프라임(호평),KT-VI
L미573000,열)프라임모바일,KT-VI
L미555401,영)프렌들리(광진),KT-VI
L미375396,수)프렌즈(석남),KT-VI
L미903326,영)프로모바일(화곡),KT-VI
L미643839,구)프로통신(송파),KT-VI
L미854229,수)프리모바일(답십리),KT-VI
L미550012,웅)프리페이폰,KT-VI
L미712187,구)플러스통신(안양),KT-VI
L미977384,수)피아이텔레콤(진접),KT-VI
L미381370,수)피에스타(가든파이브),KT-VI
L미163483,수)피에스텔레콤(산본),KT-VI
L미533229,수)피에스텔레콤(송파),KT-VI
L미069621,수)피엔모바일(다산),KT-VI
L미134652,수)피엠에스(가평),KT-VI
L미852499,웅)피치모바일,KT-VI
L미480167,열)피카소(안성),KT-VI
L미763067,웅)픽스모바일,KT-VI
L미559585,웅)픽스퀵주식회사(수유),KT-VI
L미549829,구)필 이동통신,KT-VI
L미547040,우)필모바일(포승),KT-VI
L미081676,수)핏불텔레콤(중랑),KT-VI
L미859841,수)핑크모바일(송우),KT-VI
L미791576,영)하나로플러스,KT-VI
L미142246,구)하나모바일,KT-VI
L미704298,영)하나모바일(부평),KT-VI
L미374357,민)하나정보통신(부천),KT-VI
L미660951,열)하나텔레콤(광주),KT-VI
L미696041,열)하나텔레콤(장흥),KT-VI
L미070819,수)하녀텔레콤,KT-VI
L미971525,열)하늘정보통신,KT-VI
L미993868,영)하늘텔레콤(성남),KT-VI
L미125803,열)하랑(나주),KT-VI
L미367081,구)하랑텔레콤(안산),KT-VI
L미404315,구)하루모바일(미아),KT-VI
L미983565,민)하루모바일(의정부),KT-VI
L미072350,영)하연정보,KT-VI
L미919326,웅)하영통신(금촌),KT-VI
L미395800,웅)하오남모바일(논산),KT-VI
L미373253,영)하은모바일(평택),KT-VI
L미190583,수)하이컴퍼니(종로),KT-VI
L미143324,구)하이텔레콤,KT-VI
L미443947,수)하이퍼아이앤씨(금촌),KT-VI
L미378464,구)하이휴대폰이야(김해),KT-VI
L미936433,열)한강(봉천),KT-VI
L미366924,구)한결통신(상주),KT-VI
L미594285,영)한국통신비연구소(이천),KT-VI
L미668422,구)한길정보(전주),KT-VI
L미339608,수)한길텔레콤(강남),KT-VI
L미932485,열)한마음네트웍스(광주),KT-VI
L미209131,열)한마음네트웍스(광주임동),KT-VI
L미620431,구)한백이동통신완주점,KT-VI
L미165066,열)한별통신(대전),KT-VI
L미426773,민)한빛정보통신(부평),KT-VI
L미339612,열)한빛통신(동대문),KT-VI
L미513623,수)한성텔레콤(관악),KT-VI
L미403715,영)한성통신(용인),KT-VI
L미394933,수)한솔(의정부),KT-VI
L미120073,열)한스컴퍼니,KT-VI
L미386343,열)한스컴퍼니,KT-VI
L미760362,수)한씨네텔레콤(강동),KT-VI
L미642200,영)한우물통신,KT-VI
L미771617,영)한울(김해점),KT-VI
L미491832,영)한진텔레콤,KT-VI
L미694952,구)할인모바일(구리),KT-VI
L미196364,민)해달컴퍼니(파주),KT-VI
L미480877,구)해리상회(고창),KT-VI
L미105166,수)해주통신(수진),KT-VI
L미487217,구)해피모바일(군산),KT-VI
L미502893,열)해피모바일(월곡본점),KT-VI
L미842365,열)해피밸리통신(광주),KT-VI
L미943903,수)핸드폰가게(덕소),KT-VI
L미260844,영)핸드폰마켓(부평),KT-VI
L미161645,준)핸프모바일(중랑),KT-VI
L미374341,영)행복모바일(부천),KT-VI
L미535695,웅)행복텔레콤(김해),KT-VI
L미384060,민)행복텔레콤(문래),KT-VI
L미375059,열)행복통신(성남),KT-VI
L미375096,수)행복통신(암사),KT-VI
L미148466,구)행복통신(양주),KT-VI
L미683466,구)행복통신(용산),KT-VI
L미997305,열)행복통신(창원),KT-VI
L미528505,열)행복통신(창원),KT-VI
L미076396,영)행복한남매통신(목동),KT-VI
L미236006,영)행복휴대폰마트(부산사상),KT-VI
L미486297,수)행상숍(왕십리),KT-VI
L미199472,구)행운(화곡동),KT-VI
L미371423,우)행운모바일(향남),KT-VI
L미396033,웅)행운정보통신(구로),KT-VI
L미934008,열)행운텔레콤(평택),KT-VI
L미335582,웅)행운통신,KT-VI
L미658524,열)허니모바일,KT-VI
L미816315,웅)허브통신,KT-VI
L미378155,영)헤리모바일(평택),KT-VI
L미501342,열)헬로벨디에치통신(송파),KT-VI
L미474712,영)헬리오통신(송파),KT-VI
L미383361,웅)혁신토탈샾(주),KT-VI
L미682906,열)현빈텔레콤,KT-VI
L미376059,웅)현정보통신,KT-VI
L미368662,영)현주텔레콤(서산),KT-VI
L미812644,수)현텔레콤(망우),KT-VI
L미133756,수)현텔레콤(의정부),KT-VI
L미164825,열)현텔레콤(하남),KT-VI
L미739247,열)형제통신,KT-VI
L미656187,열)형제통신,KT-VI
L미464623,열)형제통신,KT-VI
L미402878,수)형제tv(동두천),KT-VI
L미335735,민)혜성인터내셔널(강변),KT-VI
L미938854,웅)호구통신,KT-VI
L미581220,웅)호구통신,KT-VI
L미594264,수)호금통신(마석),KT-VI
L미381289,열)호우,KT-VI
L미750655,구)호평통신(남원),KT-VI
L미531138,수)홈모바일플러스(관악),KT-VI
L미457412,웅)홍대모바일,KT-VI
L미476207,수)홍인(덕양구청),KT-VI
L미702517,수)홍인본점(고양),KT-VI
L미869977,영)화곡직영점(화곡),KT-VI
L미591191,구)화니모바일,KT-VI
L미403498,열)화성본가,KT-VI
L미850758,준)화이트컴퍼니,KT-VI
L미590240,준)화이트컴퍼니,KT-VI
L미409965,준)화이트컴퍼니,KT-VI
L미386834,준)화이트컴퍼니,KT-VI
L미378523,준)화이트컴퍼니,KT-VI
L미378496,준)화이트컴퍼니,KT-VI
L미378495,준)화이트컴퍼니,KT-VI
L미227858,준)화이트컴퍼니,KT-VI
L미634111,열)화이트통신(광주),KT-VI
L미412919,영)황금텔레콤,KT-VI
L미383349,웅)황민글로벌,KT-VI
L미261962,구)황산텔레콤,KT-VI
L미799340,영)황소모바일(부평),KT-VI
L미130671,수)황소폰(파주),KT-VI
L미121684,수)황제통신(대구),KT-VI
L미186121,수)회룡통신(중랑),KT-VI
L미968740,구)효자통신(면목점),KT-VI
L미383497,수)후니모바일(강동),KT-VI
L미630116,수)후야통신(구리),KT-VI
L미776738,수)훈남모바일(장현),KT-VI
L미490983,수)훈민정음(미사),KT-VI
L미168770,수)훈민정음1(하남),KT-VI
L미711925,수)훈민정음3(하남),KT-VI
L미940339,웅)훈이통신,KT-VI
L미732769,수)휘텔레콤(종로),KT-VI
L미398365,수)휴대폰#(세종),KT-VI
L미169138,영)휴대폰1번가(양산점),KT-VI
L미849129,수)휴대폰365아울렛(진접),KT-VI
L미212926,웅)휴대폰가게(구리),KT-VI
L미922531,웅)휴대폰가게(금촌),KT-VI
L미377308,민)휴대폰가게(당진),KT-VI
L미829669,준)휴대폰가게(아산),KT-VI
L미849597,구)휴대폰가게(안양),KT-VI
L미107677,구)휴대폰가게(영주),KT-VI
L미445943,구)휴대폰가게(MS)통신,KT-VI
L미200168,열)휴대폰갤러리(천안),KT-VI
L미461278,구)휴대폰거래소(김해),KT-VI
L미374352,구)휴대폰거래소(김해),KT-VI
L미849986,열)휴대폰거래소(동탄),KT-VI
L미585969,열)휴대폰거래소(남양),KT-VI
L미378151,열)휴대폰거래소(동탄),KT-VI
L미511385,열)휴대폰거래소(향남),KT-VI
L미732381,열)휴대폰도매샾(퇴촌),KT-VI
L미428065,영)휴대폰마켓(방축점),KT-VI
L미758200,민)휴대폰마트(당진),KT-VI
L미886391,열)휴대폰맛집(성남),KT-VI
L미756719,수)휴대폰멀티점(상주),KT-VI
L미479842,수)휴대폰명가(대구),KT-VI
L미982475,웅)휴대폰바로고(충주),KT-VI
L미555174,웅)휴대폰박사(속초),KT-VI
L미787003,영)휴대폰성지 경기광주 제이,KT-VI
L미802232,열)휴대폰성지대한민국폰가게알람폰양산점,KT-VI
L미908358,열)휴대폰성지대한민국폰가게알람폰초량점,KT-VI
L미501765,영)휴대폰성지 사자폰 의정부점,KT-VI
L미830019,구)휴대폰성지상계역점,KT-VI
L미199230,구)휴대폰성지옆커폰군산점,KT-VI
L미825129,영)휴대폰성지 폰대장,KT-VI
L미786118,수)휴대폰성지(경산),KT-VI
L미653074,열)휴대폰성지(구포),KT-VI
L미403610,수)휴대폰성지(김해),KT-VI
L미896582,수)휴대폰성지(대구),KT-VI
L미606976,열)휴대폰성지(부산),KT-VI
L미677029,열)휴대폰성지(부산금정),KT-VI
L미856081,수)휴대폰성지(부산일광점),KT-VI
L미400437,수)휴대폰성지(부산정관점),KT-VI
L미146113,수)휴대폰성지(양산),KT-VI
L미887478,수)휴대폰성지(양산중부점),KT-VI
L미130981,민)휴대폰성지(의정부),KT-VI
L미895180,민)휴대폰성지(인천),KT-VI
L미534467,수)휴대폰성지(진주),KT-VI
L미096208,수)휴대폰성지(창원용호점),KT-VI
L미557207,수)휴대폰성지도매폰(시흥),KT-VI
L미158753,구)휴대폰성지라베니체폰2호점(은평),KT-VI
L미523225,영)휴대폰성지비비(용산),KT-VI
L미481421,민)휴대폰성지알고동작본점(신대방),KT-VI
L미202195,열)휴대폰성지알람폰루피통신(부산),KT-VI
L미599298,수)휴대폰성지제이제이모바일(동탄),KT-VI
L미403811,수)휴대폰성지최싸폰 하대점(진주),KT-VI
L미785154,수)휴대폰성지최싸폰(양산중부점),KT-VI
L미667744,수)휴대폰성지최싸폰(진주),KT-VI
L미839103,수)휴대폰성지최싸폰(진주상대점),KT-VI
L미874891,열)휴대폰성지폰방긋(진주),KT-VI
L미492767,영)휴대폰성지픽업폰(광주),KT-VI
L미546474,영)휴대폰성지픽업폰(용인),KT-VI
L미296909,영)휴대폰성지픽업폰(이천),KT-VI
L미642361,구)휴대폰쇼핑몰,KT-VI
L미834702,영)휴대폰싸다구(평택),KT-VI
L미935170,구)휴대폰아울렛(고성),KT-VI
L미841809,영)휴대폰아울렛(광주),KT-VI
L미900114,영)휴대폰아울렛(영주),KT-VI
L미854194,웅)휴대폰아울렛(천안),KT-VI
L미579279,열)휴대폰앤인터넷(장성),KT-VI
L미425599,구)휴대폰일번가(두정점),KT-VI
L미908420,열)휴대폰점빵(여수),KT-VI
L미401724,열)휴대폰종합프라자(정읍),KT-VI
L미176519,웅)휴대폰천국,KT-VI
L미510762,영)휴대폰특판(산척점),KT-VI
L미591997,영)휴대폰특판(안산점),KT-VI
L미944446,수)휴대폰판매왕(천안),KT-VI
L미612553,열)휴대폰팩토리(대전)/M,KT-VI
L미677219,영)휴대폰하우스(가경점),KT-VI
L미666965,열)휴대폰할인마트(거제),KT-VI
L미693443,열)휴대폰할인마트(수지),KT-VI
L미432438,웅)휴대폰할인매장(중계),KT-VI
L미475526,열)휴대폰할인카페(성남),KT-VI
L미676503,구)휴대FUN(창원),KT-VI
L미081357,영)흥아통신(김해),KT-VI
L미476667,영)흥화모바일(대구경산점),KT-VI
L미474208,영)흥화통신2(안산),KT-VI
L미781630,수)히어로즈 (길동),KT-VI
L미755579,웅)히어로폰(경주),KT-VI
L미715826,웅)히트통신,KT-VI
L미706385,구)BD통신,KT-VI
L미380800,영)BJ모바일(인천),KT-VI
L미656917,웅)BJ텔레콤,KT-VI
L미967015,영)cs텔레콤(송파),KT-VI
L미065184,협력)DC마트,KT-VI
L미781277,구)DM프리넷,KT-VI
L미548698,웅)E통신,KT-VI
L미883678,구)HHC통신,KT-VI
L미162947,준)HHC통신,KT-VI
L미400715,열)I이동통신(영암),KT-VI
L미689674,구)IT(전주),KT-VI
L미371690,열)JH모바일(수원),KT-VI
L미745273,수)JN(창동),KT-VI
L미388157,구)JS통신(수유),KT-VI
L미943954,수)JY텔레콤(고양),KT-VI
L미143262,구)KT한백텔레콤,KT-VI
L미411174,수)msgj(장현),KT-VI
L미356864,영)PMJ캄보디아통신(안산),KT-VI
L미587005,구)PS모바일,KT-VI
L미090646,웅)SH모바일,KT-VI
L미380224,열)SH정보통신(신흥),KT-VI
L미113278,구)SJ텔레콤(정읍),KT-VI
L미648318,구)SK숭인,KT-VI
L미680025,구)SR모바일(고양),KT-VI
L미545161,영)SSD헤렌텔레콤(용산),KT-VI
L미972917,수)sun텔레콤(중곡),KT-VI
L미497446,웅)SY모바일(성남),KT-VI
L미620705,웅)TB모바일/M,KT-VI
L미595901,열)Ti모바일(잠실),KT-VI
L미483836,준)TOP정보통신(파주),KT-VI
L미644892,열)UM통신(여주),KT-VI
L미868658,수)vip텔레콤(중곡),KT-VI
L미373156,수)더라온,KT-VI
L미374632,민)위코리아,KT-VI
L미739923,구)(주)온팩(광주),KT-VI
L미762477,열)행복통신(창원),KT-VI
L미695756,열)호수(수원),KT-VI
L미821827,구)이다글로벌,KT-VI
L미898811,열)시네마통신(진주),KT-VI
L미544482,민)우주모바일(인천),KT-VI
L미766698,민)지니커뮤니케이션(양천구),KT-VI
L미400363,구)애니콜통신(전주),KT-VI
L미550499,민)교하퍼스트모바일(파주),KT-VI
L미159879,민)가람폰마트(파주),KT-VI
L미595368,영)옆커폰(천안두정점),KT-VI
L미731015,웅)(주)타이거글로벌86,KT-VI
L미797620,영)휴대폰싸다구(평택) 2호점,KT-VI
L미861300,영)옆커폰(충주연수점),KT-VI
L미959187,수)소망통신(미사),KT-VI
L미535870,수)이현컴퍼니(미사),KT-VI
L미697919,우)진이모바일,KT-VI
L미099729,구)종걸모바일(중계),KT-VI
L미674536,구)바른통신(광주),KT-VI
L미686536,열)봄날(강북),KT-VI
L미760050,민)조은(강변),KT-VI
L미972643,구)미소통신(중계),KT-VI
L미816742,민)비씨모바일(안산),KT-VI
L미966689,영)휴대폰24시(동두천),KT-VI
L미644818,웅)서희도매통신(이천),KT-VI
L미870633,영)옆커폰(강일점),KT-VI
L미138165,웅)보스,KT-VI
L미364015,수)아이엔씨잠실새내(잠실),KT-VI
L미645370,준)착한핸드폰가게,KT-VI
L미824261,열)주식회사벌집,KT-VI
L미468069,준)알뜰휴대폰 오산점,KT-VI
L미135523,열)와이에스모바일(성남),KT-VI
L미377815,영)인아정보(안산),KT-VI
L미993747,영)독도폰(경주),KT-VI
L미229714,영)바른중고폰(구미),KT-VI
L미371706,영)하랑모바일,KT-VI
L미180750,수)스마트폰면세점(트리지움점),KT-VI
L미230287,수)폰어게인(잠실),KT-VI
L미723221,민)드림2(구로),KT-VI
L미700181,열)다인정보통신(나주),KT-VI
L미735111,열)주식회사일함4,KT-VI
L미137839,열)주식회사일함2,KT-VI
L미754229,열)주식회사일함3,KT-VI
L미847742,우)국대폰(어룡역점),KT-VI
L미450517,웅)알뜰통신요기요(송파),KT-VI
L미645978,영)대희통신(제천),KT-VI
L미754035,민)도매폰2010(평택),KT-VI
L미465822,구)탑모바일(상주),KT-VI
L미668800,구)트러스트통신(창원),KT-VI
L미561483,준)제이제이,KT-VI
L미935324,열)휴대폰거래소(동탄),KT-VI
L미616966,수)이온정보통신(위례),KT-VI
L미759095,영)픽스굿(서대문),KT-VI
L미397694,웅)주식회사올웨이(중곡),KT-VI
L미095188,수)통큰통신휴대폰성지(암사),KT-VI
L미843084,구)한텔레콤(전주),KT-VI
L미573290,민)천일텔레콤(강서구),KT-VI
L미746323,우)국대폰(어룡역점),KT-VI
L미632645,수)파인애플통신(잠실),KT-VI
L미406207,수)통큰통신휴대폰성지(송파),KT-VI
L미348334,구)휴대폰성지킹폰(대전),KT-VI
L미769858,민)주식회사 드로인(금천구),KT-VI
L미451757,준)제이제이,KT-VI
L미387423,민)티지모바일(관악구),KT-VI
L미699577,민)폰온(용인),KT-VI
L미721937,구)굿모닝목4점,KT-VI
L미154093,민)난곡아이티(관악구),KT-VI
L미619031,민)휴대폰도매총판 천안점,KT-VI
L미419920,민)휴대폰도매총판 천안점,KT-VI
L미910591,민)휴대폰도매총판 천안점,KT-VI
L미533842,열)대전이동통신,KT-VI
L미623286,열)와이즈텔레콤(연천),KT-VI
L미455067,준)승승장구,KT-VI
L미637115,영)디엔리모바일,KT-VI
L미556813,수)스마트폰면세점(송파),KT-VI
L미077322,웅)STP컴퍼니,KT-VI
L미573405,웅)휴대폰천국 황금점(대구),KT-VI
L미828140,수)일등폰(양산),KT-VI
L미313374,영)미얀골(부평),KT-VI
L미476351,웅)청백텔레콤(월계),KT-VI
L미785977,우)국대폰(어룡역점),KT-VI
L미881044,영)옆커폰(광흥창점),KT-VI
L미213655,민)시내통신(동두천),KT-VI
L미722889,열)알뜰모바일(대구),KT-VI
L미661796,웅)픽스모아 영종도 아이폰수리24시,KT-VI
L미147523,웅)휴대폰성지 폰슐랭 성북점,KT-VI
L미964602,웅)이엔케이,KT-VI
L미220694,열)은성통신(전주),KT-VI
L미504333,열)메인텔레콤(강동),KT-VI
L미585377,열)포승폰(평택),KT-VI
L미511227,구)논산통신,KT-VI
L미856674,구)프라임모바일(논산),KT-VI
L미995869,민)멘토박스(강변),KT-VI
L미747137,수)휴대폰성지(좌동점),KT-VI
L미207621,영)옆커폰(수유점),KT-VI
L미402812,수)알에스모바일(평내),KT-VI
L미950139,웅)하이컴퍼니,KT-VI
L미974459,영)옆커폰(천안청당점),KT-VI
L미518848,수)JK텔레콤(구리),KT-VI
L미747200,수)더블S(구리),KT-VI
L미212397,구)다온통신(청주),KT-VI
L미600938,민)와이에이치모바일(오산),KT-VI
L미095023,구)민지정보(안양),KT-VI
L미716087,웅)광성텔레콤,KT-VI
L미760366,영)옆커폰(대전은행점),KT-VI
L미688822,구)일등통신 초전(성주),KT-VI
L미178966,구)일등통신 가야(합천),KT-VI
L미844349,수)주)콜비서(대구),KT-VI
L미986781,수)베스트텔레콤(뚝섬),KT-VI
L미264608,열)탑모바일(일산),KT-VI
L미495936,구)필휴대폰통신(속초),KT-VI
L미702408,민)정직한모바일샵(화성),KT-VI
L미137003,수)휴대폰성지 슈퍼맨텔레콤(창원팔용점),KT-VI
L미688789,웅)주식회사광산(대전),KT-VI
L미149735,영)옆커폰(광주경안점),KT-VI
L미391857,웅)제이엠넷(부산),KT-VI
L미630125,수)휴대폰스토리(수유),KT-VI
L미264178,영)투게더(부평),KT-VI
L미152208,수)유진텔레콤(충주),KT-VI
L미886374,영)연결통신(천안),KT-VI
L미516003,영)천안통신업무모바일(천안),KT-VI
L미439858,영)별해모바일(오송점),KT-VI
L미566492,준)승승장구,KT-VI
L미339599,민)폰하우스(대전),KT-VI
L미383758,민)폰아저씨(대전),KT-VI
L미832427,준)람경통신,KT-VI
L미619453,구)주식회사 로사네트워크(태백),KT-VI
L미787012,준)승승장구,KT-VI
L미597713,웅)휴대폰일번가(대전),KT-VI
L미714850,웅)싸이통신,KT-VI
L미905472,수)하나로텔레콤(제천),KT-VI
L미486901,수)소바진네트웍스(제천),KT-VI
L미880882,수)세은통신(원주),KT-VI
L미672346,민)휴대폰아울렛(홍성),KT-VI
L미458130,민)다인텔레콤(수원),KT-VI
L미145741,준)람경통신,KT-VI
L미159376,민)블루텔레콤(구리),KT-VI
L미822653,구)폰마트 휴대폰쇼핑몰(전주),KT-VI
L미097972,준)브라더,KT-VI
L미879455,영)옆커폰(상도점),KT-VI
L미756537,수)공주폰(공주),KT-VI
L미785002,영)돌고래통신(쌍문점),KT-VI
L미627590,수)휴대폰맛집(호평),KT-VI
L미584573,수)제이제이모바일(안산),KT-VI
L미837281,수)스마트폰면세점(봉담),KT-VI
L미117547,구)훈이한국통신(전주),KT-VI
L미325674,민)뉴우주상사(대전),KT-VI
L미852256,민)(주)엠제이통신(인천),KT-VI
L미079266,구)폰대장(군산),KT-VI
L미459253,민)브이텔레콤(청주),KT-VI
L미382839,구)정원텔레콤(부산),KT-VI
L미569272,민)청주휴대폰성지꿀폰(청주),KT-VI
L미387303,열)휴대폰놀이터(부산),KT-VI
L미374481,민)다우통신,KT-VI
L미719731,구)시민정보(창원),KT-VI
L미390461,민)효림텔레콤(원주),KT-VI
L미263472,준)주식회사 휴대폰맛집,KT-VI
L미512702,열)(주)소이컴퍼니(금천),KT-VI
L미463944,열)능곡폰마트(시흥),KT-VI
L미118049,영)옆커폰(세종도담점),KT-VI
L미909919,구)와이엠모바일(군산),KT-VI
L미104958,준)람경통신,KT-VI
L미457388,열)바가모바일(수원),KT-VI
L미607802,열)케이모바일(부천신중동점),KT-VI
L미922912,구)군산 휴대폰성지,KT-VI
L미736105,열)행복통신(조암),KT-VI
L미519057,영)옆커폰(용인성복역점),KT-VI
L미475751,수)BF텔레콤(명일),KT-VI
L미976950,수)에이비씨모바일(천호),KT-VI
